trial,label,time,rel_time,ax,ay,az,acc_mag
5,schwer,1777200606.44487,2.2635,-0.5586,-0.207,-0.1016,0.6043223643056742
5,schwer,1777200606.444994,2.2636,-2.3594,-1.4336,-0.0273,2.7609278530957666
5,schwer,1777200606.46936,2.288,-0.0234,0.2773,0.1367,0.3100479640313737
5,schwer,1777200606.470429,2.2891,-0.4531,-0.0273,0.0273,0.45474189382549746
5,schwer,1777200606.495147,2.3138,-0.0312,0.0742,0.0273,0.08499629403685786
5,schwer,1777200606.495342,2.314,0.0781,-0.2031,-0.2305,0.3169849680978579
5,schwer,1777200606.518294,2.3369,0.3359,-0.1016,-0.1172,0.36998271581250924
5,schwer,1777200606.520243,2.3389,-0.0469,-0.1484,0.0664,0.1692073579960399
5,schwer,1777200606.5446348,2.3633,-0.2773,-0.3008,0.2891,0.5009538302079345
5,schwer,1777200606.5685089,2.3871,0.1055,-0.0156,-0.1719,0.20229488377119179
5,schwer,1777200606.569115,2.3877,0.2617,0.0586,0.0586,0.27450830588526826
5,schwer,1777200606.59461,2.4132,-0.1992,-0.2461,0.2109,0.38042694436645785
5,schwer,1777200606.595594,2.4142,-0.0078,-0.332,0.0586,0.33722218195130643
5,schwer,1777200606.6210592,2.4397,-0.543,0.1445,0.3281,0.6506756949510255
5,schwer,1777200606.669066,2.4877,0.7188,0.1953,-0.4297,0.8599172169459105
5,schwer,1777200606.6691682,2.4878,-0.2773,0.1797,0.1797,0.37613756791897296
5,schwer,1777200606.694089,2.5127,-0.2383,0.543,0.0586,0.5958773783254404
6,schwer,1777200610.2444968,0.0018,-0.0234,-0.0312,-0.0195,0.043603325561245895
6,schwer,1777200610.2685819,0.0258,0.0156,-0.0312,0.0195,0.03996310798724243
6,schwer,1777200610.2693498,0.0266,0.0156,0.0078,-0.0195,0.02616199533674754
6,schwer,1777200610.318662,0.0759,0.0156,-0.0312,-0.0195,0.03996310798724243
6,schwer,1777200610.3188212,0.0761,-0.0234,0.0078,-0.0195,0.031442805218364345
6,schwer,1777200610.3192031,0.0765,0.0078,0.0078,-0.0195,0.022403794321498312
6,schwer,1777200610.344084,0.1013,0.0078,0.0078,0.0195,0.022403794321498312
6,schwer,1777200610.3442,0.1015,-0.0234,0.0078,0.0195,0.031442805218364345
6,schwer,1777200610.3691678,0.1264,-0.0234,-0.0312,0.0195,0.043603325561245895
6,schwer,1777200610.3698711,0.1271,-0.0234,-0.0312,0.0195,0.043603325561245895
6,schwer,1777200610.394115,0.1514,0.0156,-0.0312,-0.0195,0.03996310798724243
6,schwer,1777200610.418866,0.1761,0.0156,-0.0312,-0.0195,0.03996310798724243
6,schwer,1777200610.4193769,0.1766,-0.0234,0.0078,-0.0195,0.031442805218364345
6,schwer,1777200610.443582,0.2008,-0.0234,0.0078,-0.0195,0.031442805218364345
6,schwer,1777200610.4442902,0.2016,0.0156,0.0078,-0.0195,0.02616199533674754
6,schwer,1777200610.470293,0.2276,0.0156,0.0078,-0.0195,0.02616199533674754
6,schwer,1777200610.471309,0.2286,-0.0234,0.0078,0.0195,0.031442805218364345
6,schwer,1777200610.520015,0.2773,-0.0234,0.0078,0.0195,0.031442805218364345
6,schwer,1777200610.520127,0.2774,0.0156,0.0078,0.0195,0.02616199533674754
6,schwer,1777200610.520169,0.2774,0.0156,0.0078,0.0195,0.02616199533674754
6,schwer,1777200610.5201988,0.2775,0.0156,-0.0312,0.0195,0.03996310798724243
6,schwer,1777200610.544532,0.3018,0.0156,-0.0312,0.0195,0.03996310798724243
6,schwer,1777200610.544607,0.3019,0.0156,-0.0312,0.0195,0.03996310798724243
6,schwer,1777200610.568932,0.3262,0.0156,-0.0312,0.0195,0.03996310798724243
6,schwer,1777200610.569414,0.3267,-0.0234,0.0078,-0.0195,0.031442805218364345
6,schwer,1777200610.6182919,0.3756,0.0156,0.0078,0.0195,0.02616199533674754
6,schwer,1777200610.62038,0.3776,-0.0234,0.0078,-0.0195,0.031442805218364345
6,schwer,1777200610.620898,0.3782,0.0156,0.0078,0.0195,0.02616199533674754
6,schwer,1777200610.620932,0.3782,0.0156,0.0078,-0.0195,0.02616199533674754
6,schwer,1777200610.644984,0.4022,0.0156,-0.0312,-0.0195,0.03996310798724243
6,schwer,1777200610.645081,0.4023,0.0156,-0.0312,0.0195,0.03996310798724243
6,schwer,1777200610.668242,0.4255,0.0156,-0.0312,0.0195,0.03996310798724243
6,schwer,1777200610.670327,0.4276,-0.0234,-0.0312,0.0195,0.043603325561245895
6,schwer,1777200610.695408,0.4527,-0.0234,0.0078,0.0195,0.031442805218364345
6,schwer,1777200610.6958249,0.4531,-0.0234,0.0078,0.0195,0.031442805218364345
6,schwer,1777200610.719315,0.4766,0.0156,0.0078,-0.0195,0.02616199533674754
6,schwer,1777200610.720549,0.4778,0.0156,-0.0312,-0.0195,0.03996310798724243
6,schwer,1777200610.743344,0.5006,0.0156,0.0078,-0.0195,0.02616199533674754
6,schwer,1777200610.7452369,0.5025,-0.0234,0.0078,0.0195,0.031442805218364345
6,schwer,1777200610.769784,0.527,0.0156,0.0078,0.0195,0.02616199533674754
6,schwer,1777200610.7706618,0.5279,0.0156,0.0078,-0.0195,0.02616199533674754
6,schwer,1777200610.7943208,0.5516,-0.0234,-0.0312,-0.0195,0.043603325561245895
6,schwer,1777200610.794472,0.5517,0.0156,-0.0312,0.0195,0.03996310798724243
6,schwer,1777200610.819242,0.5765,0.0156,0.0078,0.0195,0.02616199533674754
6,schwer,1777200610.820273,0.5775,0.0156,0.0078,0.0195,0.02616199533674754
6,schwer,1777200610.845525,0.6028,-0.0234,0.0078,0.0195,0.031442805218364345
6,schwer,1777200610.845819,0.6031,-0.0234,0.0078,0.0195,0.031442805218364345
6,schwer,1777200610.869586,0.6268,-0.0234,0.0078,-0.0195,0.031442805218364345
6,schwer,1777200610.8704908,0.6278,0.0156,-0.0312,0.0195,0.03996310798724243
6,schwer,1777200610.919998,0.6773,0.0156,-0.0312,-0.0547,0.06487595856709942
6,schwer,1777200610.920637,0.6779,0.0156,0.0078,-0.0195,0.02616199533674754
6,schwer,1777200610.920819,0.6781,0.0156,-0.0312,-0.0195,0.03996310798724243
6,schwer,1777200610.943875,0.7011,0.0156,0.0078,0.0195,0.02616199533674754
6,schwer,1777200610.9439738,0.7012,0.0156,0.0078,0.0195,0.02616199533674754
6,schwer,1777200610.969573,0.7268,-0.0234,0.0078,0.0195,0.031442805218364345
6,schwer,1777200610.9932969,0.7506,0.0156,0.0078,0.0195,0.02616199533674754
6,schwer,1777200610.993394,0.7507,0.0156,0.0078,-0.0195,0.02616199533674754
6,schwer,1777200611.020444,0.7777,0.0156,0.0156,-0.0195,0.029444354297555923
6,schwer,1777200611.020533,0.7778,0.0547,-0.0234,-0.0547,0.08081918089166705
6,schwer,1777200611.0692658,0.8265,-0.0234,0.0156,0.0586,0.06499907691652243
6,schwer,1777200611.070179,0.8274,0.0156,0.0156,0.0195,0.029444354297555923
6,schwer,1777200611.095563,0.8528,0.0156,0.0234,-0.0117,0.030459973736035952
6,schwer,1777200611.095721,0.853,-0.2891,0.1328,0.2969,0.43516003952568993
6,schwer,1777200611.096912,0.8542,0.2461,-0.1758,-0.2422,0.38746830838147267
6,schwer,1777200611.1177862,0.8751,0.0547,-0.0234,-0.0469,0.07575790387807729
6,schwer,1777200611.142059,0.8993,-0.0234,-0.0234,0.0273,0.0429
6,schwer,1777200611.168301,0.9256,0.4297,-0.207,-0.3945,0.6189679636297828
6,schwer,1777200611.168471,0.9257,0.3906,-0.3984,-0.4336,0.7066115481649022
6,schwer,1777200611.169109,0.9264,-0.4492,-0.4805,-0.2109,0.6907529949265511
6,schwer,1777200611.169287,0.9266,-0.2578,-0.8555,-0.625,1.0903972166142024
6,schwer,1777200611.193567,0.9508,-0.2969,0.7148,1.4844,1.6740764648008166
6,schwer,1777200611.218604,0.9759,-0.2227,0.7422,1.8672,2.0216062846162703
6,schwer,1777200611.220726,0.978,-0.1836,0.3906,1.75,1.802436495413916
6,schwer,1777200611.2433338,1.0006,-1.0625,-0.3359,1.6602,1.9994997124280862
6,schwer,1777200611.244017,1.0013,-1.8672,0.1211,1.5352,2.4203181794962414
6,schwer,1777200611.244481,1.0017,-2.0586,0.6406,1.2461,2.4901741967179727
6,schwer,1777200611.244521,1.0018,-2.9336,1.0156,0.4922,3.1432011007888123
6,schwer,1777200611.268587,1.0259,-3.3242,0.5938,0.1641,3.380803586427345
6,schwer,1777200611.2689128,1.0262,-3.7305,-0.0664,0.1797,3.7354158135340167
6,schwer,1777200611.293441,1.0507,-3.9219,-0.4414,0.0938,3.9477755774613126
6,schwer,1777200611.294416,1.0517,-3.5781,-0.25,-0.4336,3.612936280921655
6,schwer,1777200611.3184562,1.0757,-3.5469,0.0234,-0.5625,3.59130246846461
6,schwer,1777200611.318906,1.0762,-3.3086,0.2773,-0.6562,3.3844242774805884
6,schwer,1777200611.343385,1.1006,-2.6094,-0.2656,-0.4688,2.664448378182621
6,schwer,1777200611.3441632,1.1014,-2.457,-0.2969,-0.3945,2.506118285316956
6,schwer,1777200611.368556,1.1258,-2.2969,-0.2891,-0.4688,2.362012248063079
6,schwer,1777200611.369378,1.1266,-2.1445,-0.168,-0.6211,2.238943826896959
6,schwer,1777200611.394785,1.152,-1.9062,0.125,-1.0859,2.1973625668059427
6,schwer,1777200611.3948748,1.1521,-1.7852,0.1328,-1.0859,2.093741552818781
6,schwer,1777200611.417522,1.1748,-1.668,0.1016,-1.0938,1.9972343377781188
6,schwer,1777200611.4183722,1.1756,-1.2461,0.1953,-1.2148,1.7511842678598961
6,schwer,1777200611.445108,1.2024,-1.0859,0.0547,-1.2852,1.6834220920494063
6,schwer,1777200611.4451709,1.2024,-1.1992,-0.1289,-1.3672,1.823165294206754
6,schwer,1777200611.4686239,1.2259,-0.9648,-0.3281,-1.6484,1.9379657401512547
6,schwer,1777200611.468812,1.2261,-0.8477,-0.3672,-1.7891,2.0135317082181743
6,schwer,1777200611.468866,1.2261,-0.5742,-0.25,-1.8789,1.980522872879786
6,schwer,1777200611.518958,1.2762,-0.4648,-0.1367,-1.9609,2.019865030144341
6,schwer,1777200611.519688,1.277,-0.1133,-0.082,-1.8164,1.8217765642361305
6,schwer,1777200611.5431738,1.3004,0.0117,-0.1172,-1.5859,1.590267757328935
6,schwer,1777200611.544076,1.3013,0.4297,-0.0508,-1.6211,1.677852180616636
6,schwer,1777200611.544251,1.3015,0.6602,0.0195,-1.6367,1.7649450926303627
6,schwer,1777200611.568056,1.3253,1.043,0.1289,-1.6641,1.9681699672538444
6,schwer,1777200611.5689092,1.3262,1.3828,0.1758,-1.6172,2.135035671833143
6,schwer,1777200611.593964,1.3512,2.1406,0.3203,-1.25,2.499452029945764
6,schwer,1777200611.595018,1.3523,2.332,0.3906,-1.0508,2.5874645891296755
6,schwer,1777200611.619235,1.3765,2.4453,0.3477,-0.8125,2.6001045421290274
6,schwer,1777200611.61971,1.377,2.5156,-0.0234,-0.3594,2.5412515184451934
6,schwer,1777200611.6439319,1.4012,2.5156,-0.1211,-0.3125,2.5378267907798593
6,schwer,1777200611.64468,1.4019,2.4766,0.1016,-0.3711,2.5063091050387216
6,schwer,1777200611.668489,1.4258,2.5547,0.5898,-0.5117,2.6713653849670207
6,schwer,1777200611.6690528,1.4263,2.5547,0.6992,-0.4336,2.683911639752695
6,schwer,1777200611.695055,1.4523,2.1328,0.0859,0.0742,2.135818412225159
6,schwer,1777200611.695296,1.4526,1.8633,-0.4219,0.5312,1.982942243233524
6,schwer,1777200611.720336,1.4776,1.9805,-0.0312,0.625,2.077011961929926
6,schwer,1777200611.742959,1.5002,2.0547,0.2852,0.6719,2.1805001123595478
6,schwer,1777200611.744271,1.5015,2.0938,0.3516,0.6797,2.2292629028447943
6,schwer,1777200611.768896,1.5262,2.1328,0.4609,0.6797,2.285444538815151
6,schwer,1777200611.7696059,1.5269,2.0078,0.4609,0.6641,2.1644210449910153
6,schwer,1777200611.7950752,1.5523,1.9336,0.3125,0.8008,2.1160684889672168
6,schwer,1777200611.795178,1.5524,2.0078,0.207,0.9375,2.225537258731024
6,schwer,1777200611.819697,1.577,2.125,0.0547,1.082,2.385233969655807
6,schwer,1777200611.843764,1.601,2.0469,0.4219,1.2227,2.4213208193050333
6,schwer,1777200611.844128,1.6014,1.9258,0.5195,1.2148,2.335449620522781
6,schwer,1777200611.868844,1.6261,2.0391,0.3984,1.3203,2.4616749297988147
6,schwer,1777200611.86893,1.6262,2.0391,0.2812,1.5039,2.5492582175997787
6,schwer,1777200611.869084,1.6263,2.0312,0.2812,1.6484,2.630982599714411
6,schwer,1777200611.8946471,1.6519,2.0391,0.3984,1.7109,2.691436452900198
6,schwer,1777200611.894739,1.652,1.918,0.6641,1.5781,2.5710216685201237
6,schwer,1777200611.9193149,1.6766,1.8008,0.2617,1.4492,2.3262734512520233
6,schwer,1777200611.942345,1.6996,1.0742,-0.1523,1.4531,1.8134499000523836
6,schwer,1777200611.944364,1.7016,0.8438,-0.2773,1.3867,1.6467636806779533
6,schwer,1777200611.9696472,1.7269,0.3828,-0.2617,1.1992,1.285730675530455
6,schwer,1777200611.969785,1.727,0.5312,0.1914,1.0234,1.1688263172944047
6,schwer,1777200611.9942038,1.7515,0.5,0.2227,1.0859,1.2160485598856652
6,schwer,1777200611.9946182,1.7519,0.3008,0.1836,1.0898,1.1453617943689236
6,schwer,1777200612.018427,1.7757,0.1484,0.0,1.1523,1.1618166163383963
6,schwer,1777200612.019316,1.7766,-0.0078,-0.1484,1.0898,1.099885194008902
6,schwer,1777200612.043346,1.8006,-0.543,-0.543,1.043,1.2952015287205307
6,schwer,1777200612.043788,1.8011,-0.5117,-0.6211,0.9531,1.247397975788
6,schwer,1777200612.044779,1.802,-0.4727,-0.4688,0.8594,1.087100312758671
6,schwer,1777200612.069078,1.8263,-0.5195,-0.0781,0.6914,0.8683396915954033
6,schwer,1777200612.069399,1.8267,-0.5586,-0.0391,0.7578,0.9422439227715932
6,schwer,1777200612.0939882,1.8513,-0.5586,-0.0312,0.8281,0.999378311751861
6,schwer,1777200612.120117,1.8774,-0.4492,-0.1016,0.9062,1.0165144563654764
6,schwer,1777200612.1207402,1.878,-0.6797,-0.2852,0.8203,1.102825108528093
6,schwer,1777200612.1431549,1.9004,-0.3828,-0.1914,0.5508,0.6975316767000621
6,schwer,1777200612.143718,1.901,-0.4961,-0.0703,0.6758,0.8412864791496414
6,schwer,1777200612.1708422,1.9281,-0.6953,-0.4375,0.9492,1.2553202698913135
6,schwer,1777200612.194568,1.9518,-0.4297,-0.2148,0.7148,0.8612317748434506
6,schwer,1777200612.195363,1.9526,-0.3594,-0.207,0.4609,0.6200372327530017
6,schwer,1777200612.218797,1.9761,-0.5117,-0.1523,0.3516,0.6392610890708115
6,schwer,1777200612.219614,1.9769,-0.7031,-0.1289,0.25,0.7572746001286456
6,schwer,1777200612.244311,2.0016,-0.668,-0.0195,0.0195,0.6685689941958123
6,schwer,1777200612.245145,2.0024,-0.6367,0.1094,-0.0391,0.6472125307810411
6,schwer,1777200612.267821,2.0251,-0.5195,0.2031,-0.1328,0.5733809379461441
6,schwer,1777200612.294983,2.0522,-0.3672,0.2891,-0.0039,0.4673648039807876
6,schwer,1777200612.295094,2.0524,-0.2891,0.1328,0.0977,0.3328061597987634
6,schwer,1777200612.319776,2.077,-3.2773,0.793,0.082,3.3728724093863973
6,schwer,1777200612.320384,2.0776,-1.7461,0.4258,0.2031,1.8087068474465395
6,schwer,1777200612.344152,2.1014,-1.0195,0.0117,-0.4727,1.1238160125216228
6,schwer,1777200612.344641,2.1019,-0.3359,-0.8594,0.457,1.0296825578788835
6,schwer,1777200612.344726,2.102,-0.6055,-0.6602,-0.1406,0.9067869926283681
6,schwer,1777200612.369805,2.1271,0.7344,-0.2031,0.4648,0.8925424415679066
6,schwer,1777200612.36991,2.1272,1.4258,0.0586,0.1289,1.432813599181694
6,schwer,1777200612.3707478,2.128,-1.4102,0.6328,0.1758,1.555636692804589
6,schwer,1777200612.419222,2.1765,0.8906,0.1172,-0.1406,0.9092153540278562
6,schwer,1777200612.419627,2.1769,0.2383,0.8789,0.1211,0.918649721058032
6,schwer,1777200612.420156,2.1774,-0.6055,0.3789,0.168,0.7337707135066104
6,schwer,1777200612.46841,2.2257,-0.1836,-0.0508,0.2734,0.33322238820343386
6,schwer,1777200612.468611,2.2259,-0.0703,-0.043,0.1211,0.14647969142512557
6,schwer,1777200612.4692411,2.2265,-0.1055,0.1484,-0.0391,0.18623001906244868
6,schwer,1777200612.469645,2.2269,-0.1055,0.0039,-0.0039,0.10564407224260147
6,schwer,1777200612.4952478,2.2525,-0.1445,0.082,-0.0039,0.16619103465590435
6,schwer,1777200612.519764,2.277,-0.0703,0.043,0.4258,0.43370119898381654
6,schwer,1777200612.5199392,2.2772,-0.1836,-0.0273,0.3828,0.42542930082447306
6,schwer,1777200612.543091,2.3004,0.0469,0.1641,-0.0312,0.17349887607705128
6,schwer,1777200612.543274,2.3005,-0.1055,0.3281,0.2734,0.4399175149957092
6,schwer,1777200612.569408,2.3267,-0.2969,0.1562,0.0508,0.3393061891566377
6,schwer,1777200612.617843,2.3751,-0.2695,-0.8203,0.3516,0.9322794109064085
6,schwer,1777200612.6190028,2.3763,0.0,-0.6758,0.2344,0.715296442043437
6,schwer,1777200612.644563,2.4018,0.0391,-0.1484,-0.0703,0.16880005924169578
7,leicht,1777200616.271304,0.0254,0.0078,-0.0234,-0.0352,0.04298185663742319
7,leicht,1777200616.2718139,0.0259,0.0078,-0.0234,0.0039,0.024972184525988112
7,leicht,1777200616.293325,0.0474,-0.0312,0.0156,0.0039,0.0351
7,leicht,1777200616.320148,0.0742,0.0078,0.0156,0.0039,0.017872045210327776
7,leicht,1777200616.32028,0.0743,0.0078,0.0156,0.0039,0.017872045210327776
7,leicht,1777200616.345273,0.0993,-0.0312,0.0156,0.043,0.055369666786066175
7,leicht,1777200616.3457322,0.0998,0.0078,0.0156,0.0039,0.017872045210327776
7,leicht,1777200616.345783,0.0998,0.0078,0.0156,-0.0352,0.03928409347305853
7,leicht,1777200616.3459818,0.1,-0.0312,0.0156,0.0039,0.0351
7,leicht,1777200616.367845,0.1219,-0.0312,0.0156,0.0039,0.0351
7,leicht,1777200616.3939068,0.148,-0.0312,0.0156,0.043,0.055369666786066175
7,leicht,1777200616.394885,0.1489,-0.0312,0.0156,0.0039,0.0351
7,leicht,1777200616.41822,0.1723,0.0156,-0.0234,0.0039,0.02839242856819402
7,leicht,1777200616.444389,0.1984,0.0156,0.0156,0.0039,0.022403794321498312
7,leicht,1777200616.4689229,0.223,0.0156,0.0547,0.043,0.07130532939409227
7,leicht,1777200616.469166,0.2232,-0.0234,0.0156,0.0039,0.02839242856819402
7,leicht,1777200616.4942698,0.2483,-0.0234,0.0156,0.0039,0.02839242856819402
7,leicht,1777200616.494671,0.2487,-0.0234,0.0156,0.0039,0.02839242856819402
7,leicht,1777200616.494713,0.2488,0.0156,0.0078,-0.0352,0.03928409347305853
7,leicht,1777200616.518178,0.2722,0.0156,-0.0312,-0.0039,0.0351
7,leicht,1777200616.518534,0.2726,0.0156,0.0078,-0.0352,0.03928409347305853
7,leicht,1777200616.545156,0.2992,-0.0234,0.0078,0.0039,0.024972184525988112
7,leicht,1777200616.54525,0.2993,0.0156,0.0078,0.043,0.046402586134826576
7,leicht,1777200616.569321,0.3234,0.0156,-0.0312,-0.0039,0.0351
7,leicht,1777200616.569419,0.3235,0.0156,-0.0312,-0.0039,0.0351
7,leicht,1777200616.619748,0.3738,-0.0234,0.0156,0.0352,0.04505507740532692
7,leicht,1777200616.621223,0.3753,0.0156,0.0156,-0.0039,0.022403794321498312
7,leicht,1777200616.643543,0.3976,-0.0234,0.0078,-0.0039,0.024972184525988112
7,leicht,1777200616.643893,0.3979,0.0156,0.0078,0.0352,0.03928409347305853
7,leicht,1777200616.669215,0.4233,0.0156,-0.0312,-0.0039,0.0351
7,leicht,1777200616.670353,0.4244,0.0156,-0.0312,-0.043,0.055369666786066175
7,leicht,1777200616.6708,0.4249,0.0156,-0.0312,-0.0039,0.0351
7,leicht,1777200616.6950731,0.4491,0.0156,0.0078,-0.0039,0.017872045210327776
7,leicht,1777200616.6952372,0.4493,-0.0234,0.0078,-0.0039,0.024972184525988112
7,leicht,1777200616.743892,0.4979,0.0156,0.0469,-0.0039,0.04958003630494839
7,leicht,1777200616.744237,0.4983,0.0156,0.0078,-0.0039,0.017872045210327776
7,leicht,1777200616.745928,0.5,-0.0977,0.125,0.1133,0.194954302337753
7,leicht,1777200616.768859,0.5229,-0.2891,-0.0312,0.3789,0.4776164360655944
7,leicht,1777200616.769561,0.5236,0.0938,-0.2812,0.1133,0.31734645105940607
7,leicht,1777200616.7942898,0.5483,0.2852,-0.1602,-0.2266,0.3979329591777992
7,leicht,1777200616.795051,0.5491,0.8984,-0.6953,-0.7227,1.346424873507616
7,leicht,1777200616.81951,0.5736,-0.3359,0.2148,0.1875,0.4405951656566377
7,leicht,1777200616.820153,0.5742,-0.7578,0.6445,0.8008,1.2770754597908456
7,leicht,1777200616.843348,0.5974,0.4297,-0.4883,-0.5234,0.8348811532188279
7,leicht,1777200616.846067,0.6001,0.5469,-0.3281,-0.4414,0.7756179342949724
7,leicht,1777200616.846791,0.6008,0.4297,-0.2148,-0.3164,0.5752304668565461
7,leicht,1777200616.8700218,0.6241,-0.1055,0.0938,0.0664,0.15600528837190103
7,leicht,1777200616.870104,0.6242,0.1602,-0.0977,-0.125,0.22546469790191104
7,leicht,1777200616.894927,0.649,0.125,-0.1055,-0.1328,0.21069193150189686
7,leicht,1777200616.918508,0.6726,-0.0312,-0.0312,-0.0547,0.0702778058849307
7,leicht,1777200616.9208739,0.6749,0.0859,-0.0664,-0.1016,0.14869542696397894
7,leicht,1777200616.9443882,0.6984,0.0859,-0.0664,-0.1406,0.17764045147431934
7,leicht,1777200616.945158,0.6992,-0.1055,0.1094,-0.3086,0.34399501449875697
7,leicht,1777200616.969206,0.7233,-0.2578,0.1406,-0.5078,0.5865918853854015
7,leicht,1777200616.971194,0.7252,-0.1055,0.1406,-0.0117,0.176168952996832
7,leicht,1777200616.971423,0.7255,-0.0664,0.1016,0.0664,0.13834912359679044
7,leicht,1777200616.9714592,0.7255,-0.0664,0.1406,0.5234,0.5460081318075767
7,leicht,1777200616.9947572,0.7488,0.0078,-0.1289,0.3711,0.39292653257320254
7,leicht,1777200617.020027,0.7741,-0.0312,0.0625,0.0273,0.07499986666654815
7,leicht,1777200617.020442,0.7745,-0.0312,0.1016,0.2578,0.2788491348381773
7,leicht,1777200617.0207338,0.7748,-0.2578,1.3281,1.1367,1.7670306562139775
7,leicht,1777200617.044988,0.799,-0.2578,1.25,0.7617,1.4863201976693987
7,leicht,1777200617.046241,0.8003,-0.2227,1.1055,0.6172,1.2855587812309477
7,leicht,1777200617.046282,0.8003,-0.4492,0.875,0.2422,1.0129493965643102
7,leicht,1777200617.070391,0.8244,-0.7969,0.3086,0.5273,1.004155794685267
7,leicht,1777200617.0704908,0.8245,-1.7148,-0.5664,0.5586,1.8903391124345919
7,leicht,1777200617.095725,0.8498,-1.4531,-0.0664,0.5977,1.57262642099133
7,leicht,1777200617.0958679,0.8499,-1.1484,0.1172,0.4609,1.2429751445624326
7,leicht,1777200617.0963452,0.8504,-1.4922,0.7734,0.1406,1.6865873117037256
7,leicht,1777200617.1191812,0.8732,-1.8398,1.0352,0.4531,2.1591208141278244
7,leicht,1777200617.1448221,0.8989,-2.0664,1.7227,0.4102,2.721390874167105
7,leicht,1777200617.145656,0.8997,-2.4883,1.4844,0.4336,2.929690975171272
7,leicht,1777200617.145704,0.8998,-2.4883,0.1289,-0.1562,2.4965276966218504
7,leicht,1777200617.170387,0.9244,-2.7109,0.0508,-0.0352,2.711604412520381
7,leicht,1777200617.218966,0.973,-2.832,-0.25,-0.5156,2.8893887519681387
7,leicht,1777200617.219529,0.9736,-2.8633,-0.4727,-0.6992,2.985098460687688
7,leicht,1777200617.2196102,0.9737,-2.7188,-0.6758,-0.8906,2.9396849218921406
7,leicht,1777200617.219703,0.9738,-2.4883,-0.5742,-1.1133,2.7858175496611404
7,leicht,1777200617.246049,1.0001,-2.1367,-0.5508,-0.9844,2.4161769161218305
7,leicht,1777200617.24636,1.0004,-2.1758,-0.6445,-0.8906,2.43775598655813
7,leicht,1777200617.246411,1.0005,-2.1289,-0.7188,-0.9609,2.4438120754264228
7,leicht,1777200617.2716548,1.0257,-1.7305,-0.4258,-1.4805,2.3168547947594815
7,leicht,1777200617.2942898,1.0483,-1.6523,-0.4414,-1.5508,2.3086597605537285
7,leicht,1777200617.2960389,1.0501,-1.4922,-0.418,-1.5664,2.2034050467401585
7,leicht,1777200617.296483,1.0505,-1.2617,-0.25,-1.543,2.0087896579781566
7,leicht,1777200617.319019,1.0731,-1.0312,-0.1953,-1.4805,1.8147715503610915
7,leicht,1777200617.344589,1.0986,-0.5273,-0.6016,-1.1875,1.4318254432716302
7,leicht,1777200617.3456159,1.0997,-0.3359,-0.7539,-1.1172,1.389003189341191
7,leicht,1777200617.3700721,1.1241,0.0859,-0.9531,-1.0859,1.4473967078862657
7,leicht,1777200617.37023,1.1243,0.207,-0.8945,-1.125,1.4521033881924523
7,leicht,1777200617.394237,1.1483,0.3555,-0.8242,-1.0859,1.4088522633690164
7,leicht,1777200617.394343,1.1484,0.6289,-0.7109,-0.8906,1.3015615160260385
7,leicht,1777200617.420286,1.1743,0.6289,-0.4414,-0.6133,0.9831002288678403
7,leicht,1777200617.420418,1.1745,0.7383,-0.293,-0.4922,0.9344499612071264
7,leicht,1777200617.4433339,1.1974,1.043,-0.0547,-0.5742,1.1918669095163268
7,leicht,1777200617.4444869,1.1985,1.2812,0.0742,-0.4961,1.3758976306397215
7,leicht,1777200617.444631,1.1987,1.4258,0.0703,-0.4883,1.508736100184522
7,leicht,1777200617.491741,1.2458,1.5781,0.1016,-0.5039,1.6597100288905893
7,leicht,1777200617.494078,1.2481,1.7344,0.2852,-0.7852,1.9251029686746628
7,leicht,1777200617.519,1.2731,1.8477,0.2812,-0.8789,2.065316910306987
7,leicht,1777200617.520697,1.2748,1.918,0.0156,-1.0,2.163092083106958
7,leicht,1777200617.543796,1.2978,1.8398,0.3984,-0.9609,2.113507844792633
7,leicht,1777200617.568295,1.3223,1.7656,0.4922,-0.9141,2.048214590808297
7,leicht,1777200617.570602,1.3247,1.8398,-0.1055,-0.4414,1.8949480863601516
7,leicht,1777200617.592672,1.3467,1.918,-0.25,-0.2578,1.951328993276121
7,leicht,1777200617.594261,1.3483,2.0625,-0.25,-0.25,2.092583630347901
7,leicht,1777200617.6193259,1.3734,2.0703,0.1172,-0.1484,2.078918105650148
7,leicht,1777200617.620267,1.3743,2.0703,0.1172,-0.0781,2.07508494765877
7,leicht,1777200617.644254,1.3983,2.1484,-0.2227,0.2578,2.1752422140993866
7,leicht,1777200617.64557,1.3996,2.1406,-0.2969,0.4336,2.2041612758598226
7,leicht,1777200617.670005,1.4241,1.9922,-0.2969,0.6484,2.1159945675733667
7,leicht,1777200617.670557,1.4246,1.8008,0.2461,0.7852,1.979895171467419
7,leicht,1777200617.694449,1.4485,1.6875,0.207,0.8828,1.9156829304454326
7,leicht,1777200617.6952279,1.4493,1.6406,0.1016,1.0234,1.936295039501987
7,leicht,1777200617.718817,1.4729,1.6875,0.1172,1.043,1.9872697577329554
7,leicht,1777200617.744589,1.4986,1.6016,0.8008,0.9297,2.0176088049966476
7,leicht,1777200617.7459462,1.5,1.4492,0.5625,1.0664,1.8851514130170022
7,leicht,1777200617.770518,1.5246,1.2188,0.2578,1.0508,1.6297591601215193
7,leicht,1777200617.770658,1.5247,1.2969,0.4414,0.9023,1.6404050902139995
